text,label
"Massive protests erupt in Hong Kong over proposed extradition bill, drawing international attention and calls for restraint. #HongKongProtests #WorldNews",World
"By MATTHEW FORDAHL    SAN JOSE, Calif. (AP) -- After years of battling Microsoft Corp...",Sci/Tech
"Massive wildfires engulf entire towns in Australia, leaving thousands homeless and millions affected. International aid organizations are mobilizing to provide support and relief. #Australia #wildfires #disasterrelief",World
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clásico,Sports
Lionel Messi scores hat-trick in Barcelona's win over Real Madrid,Sports
"NewsFactor - Retailers that saw impressive growth in year-over-year online sales during last year''s holiday season should not look for the same results this year, according to estimates by Forrester Research.",Sci/Tech
Lionel Messi scores hat-trick in Barcelona's win over Real Madrid,Sports
"Global tensions rise as US and China trade tariffs, threatening economic stability",World
Scientists discover new species of ancient sea creature in the Gulf of Mexico. The find sheds light on the region's rich marine biodiversity and could have implications for future conservation efforts.,Sci/Tech
"Microsoft announced plans to expand its cloud computing services, including the acquisition of a leading provider of cloud-based productivity software. The move is expected to boost the company's revenue and solidify its position in the rapidly growing cloud market.",Business
"Researchers discover new species of ancient human in the Philippines, shedding light on the evolution of humanity. #SciTech #Archaeology",Sci/Tech
Lionel Messi scores hat-trick in Barcelona's 3-0 win over Real Madrid,Sports
Lionel Messi scores hat-trick in Barcelona's thrilling victory over Real Madrid,Sports
"Massive protests erupt in Hong Kong over controversial extradition bill. Thousands gather in central district, demanding government withdrawal. #HongKongProtests #ExtraditionBill",World
Lewis Hamilton wins record-breaking 7th Formula One world championship,Sports
Massive protests erupt in Hong Kong over controversial extradition bill,World
Global tensions rise as US-China trade war intensifies,World
Researchers at MIT have developed a new material that can absorb and convert 100% of the sun's energy into electricity. This breakthrough could revolutionize the way we generate power and reduce our reliance on fossil fuels. #SciTech #RenewableEnergy,Sci/Tech
Lionel Messi scores hat-trick in Barcelona's win over Real Madrid,Sports
Lewis Hamilton wins record-breaking 7th Formula One world championship,Sports
Sales of electric vehicles surge as consumers turn to eco-friendly options. Major automakers report increased demand and profits. #electricvehicles #sustainability #business,Business
Lionel Messi scores hat-trick in Barcelona's win over Real Madrid,Sports
"Researchers at MIT have developed a new material that could revolutionize the way we generate electricity. The material, called 'super-capacitor,' can store and release energy up to 10 times faster than traditional batteries. This could lead to more efficient and sustainable energy storage solutions, potentially transforming the way we power our homes and devices. #SciTech #EnergyStorage",Sci/Tech
Massive protests erupt in Hong Kong over controversial extradition bill,World
"Massive protests erupt in Hong Kong over proposed extradition bill, with thousands marching through the streets and demanding the bill be scrapped. #HongKongProtests #ExtraditionBill #Democracy",World
Stock market sees record highs as investors bet on economic recovery,Business
Major power shift in the Middle East as Saudi Arabia and Israel establish diplomatic relations,World
Lionel Messi scores hat-trick in Barcelona's victory over Real Madrid,Sports
Lebron James scores 50 points in thrilling NBA finals victory,Sports
Lionel Messi scores hat-trick in Barcelona's win over Real Madrid,Sports
Lionel Messi scores hat-trick in Barcelona's win over Real Madrid,Sports
John Robertson has this morning been confirmed as the new Hearts manager. Mr Robertson #39;s arrival follows several days of negotiation with Inverness Caly Thistle over a compensation package for the Highland club.,Sports
Lionel Messi scores hat-trick in Barcelona's victory over Real Madrid,Sports
Scientists discover new species of ancient fungus in Amazon rainforest. #SciTech #Amazon #Fungi,Sci/Tech
"Massive wildfires engulfed the Amazon rainforest, threatening the homes and livelihoods of millions of people. The fires, which have been raging for days, have already burned down entire towns and are showing no signs of slowing down. The Brazilian government has deployed troops to help contain the blazes, but the situation remains dire. Experts warn that the damage to the rainforest could have far-reaching consequences for the planet's climate and biodiversity. #AmazonRainforest #Wildfires #ClimateChange",World
"Researchers at MIT have developed a new material that could revolutionize the way we generate electricity. The material, called 'super-capacitor,' can store and release electrical energy with incredible efficiency, making it a promising alternative to traditional batteries. Could this be the start of a new era in renewable energy?",Sci/Tech
Lionel Messi scores hat-trick as Barcelona beats Real Madrid 3-2 in El Clásico,Sports
"Researchers at MIT have developed a new material that can absorb and convert carbon dioxide into oxygen at an unprecedented rate. The material, called 'CO2-Capture,' has the potential to significantly reduce carbon emissions and help combat climate change. #SciTech #ClimateChange",Sci/Tech
"Massive protests erupt in Hong Kong over proposed extradition bill, drawing attention to the city's political tensions and sparking calls for greater autonomy from China. #HongKongProtests #China #WorldNews",World
