text,label,predicted_label
AUSTRALIAN captain Adam Gilchrist admitted today he was spooked by the prospect of enforcing the follow-on because of Steve Waugh #39;s fateful attempt during the Calcutta Test of 2001.,Sports,?
"For more than a year and a half, Rep. John Lewis has endured lengthy delays at the ticket counter, intense questioning by airline employees and suspicious glances by fellow passengers.",Business,?
"Less than three weeks after being released by the Dallas Cowboys, quarterback Quincy Carter has landed with the New York Jets. Carter arrived in New York on Tuesday and signed a one-year contract.",Sports,?
At least 13 Iraqis were killed and other 50 injured most of them are members of the Iraqi police in a booby trapped car explosion that targeted a main inspection point for the Iraqi police at al-Rasheed street in the downtown of Baghdad.,World,?
"Sophomore guard Noelle Quinn scored 23 points, and three teammates also finished in double figures as No. 25 UCLA defeated No. 14 Purdue, 70-64, in a nonconference game Sunday at Pauley Pavilion.",Sports,?
"TORONTO (CP) - Carlos Delgado says he is leaving Toronto with no grudges, although the first baseman doesn #39;t think the Blue Jays did all they could to re-sign him.",Sports,?
"Continental Airlines (CAL.N: Quote, Profile, Research) posted a third quarter loss on Tuesday, as high fuel prices caused it to reverse course from a year ago when it was in the black.",Business,?
"TheDeal.com - Try lower, says Oracle CEO Larry Ellison on the witness stand in Delaware''s Court of Chancery.",Sci/Tech,?
"Fulfilling a long-time goal, Intel Corp. is set to introduce on Thursday its first chip set that supports all three current forms of Wi-Fi, according to sources familiar with the announcement.",Sci/Tech,?
"Sony (NYSE: SNE) is taking one more step toward making its Walkman a more formidable contender in the digital music wars. According to several news agencies, Sony is launching a new Walkman with a hard drive and support of the popular MP3 format.",Sci/Tech,Sci/Tech
"Glaciers once held up by a floating ice shelf off Antarctica are now sliding off into the sea -- and they are going fast, scientists said on Tuesday.",Sci/Tech,?
"President Vladimir Putin #39;s government has played down revelations of terrorist involvement in the crash of two airliners, apparently not wanting to highlight an embarrassing security ",World,?
"Reuters - An Israeli helicopter fired three missiles\at an unknown target in a Gaza refugee camp on Wednesday,\Palestinian witnesses said, one day after militants killed 16\Israelis in bus bombings in southern Israel.",World,?
"The Suncoast grad turns a punt into a score for the third time this season. MIAMI - Whenever Devin Hester touches the ball, he not only knows a big play is possible, he expects it.",Sports,Sci/Tech
"With less than a month remaining before the current collective bargaining agreement expires, representatives for the NHL and the Players #39; Association met for nearly 4 1/2 hours yesterday without making any progress on a new CBA. ",Sports,?
HOUSTON -- Former National League MVP Ken Caminiti #39;s death came as a shock to those who believed the former slugger was turning his life around after being released from jail last week on a 2001 drug charge.,Sports,?
"MIAMI - Kris Benson took a shutout into the seventh inning, Eric Valent homered and the New York Mets ended three streaks Thursday by beating the Florida Marlins 4-0.",Sports,?
"Seattle, WA (Sports Network) - The University of Washington reportedly fired head football coach Keith Gilbertson on Monday. According to KING 5 News in Seattle, Gilbertson has been dismissed and it is unclear ",Sports,?
Gateway released the specifications this week for a retail desktop PC based on a new motherboard design that should help cool high-end processors and graphics cards.,Sci/Tech,?
"Microsoft Corp. (MSFT.O: Quote, Profile, Research) said on Monday it had agreed to settle antitrust lawsuits with Novell Inc. (NOVL.",Business,?
IT managers concerned about deploying blade technology into heterogeneous environments may have an easier time of it with the recent announcement that Brocade #39;s SAN (storage area network ,Sci/Tech,Sci/Tech
The scene at the end of Colorado #39;s victory Saturday night probably was not what the university was looking for after a tumultuous off-season.,Sports,?
"Bank of America has unveiled plans to eventually put an IP phone on every employee''s desktop -- a three-year, corporatewide IP telephony rollout that involves about 180,000 phones.",Sci/Tech,?
"As a new crew prepares to lift off tomorrow for the international space station, NASA officials say they are less worried than they were two weeks ago about problems with its oxygen generator and growing shortages of food and spare parts.",Sci/Tech,?
"The DVD Forum has approved the physical disc specifications for the rewritable version of HD-DVDs (High Definition/High Density-DVDs), taking the format an important step nearer to mass production.",Sci/Tech,?
"HAT-TRICK hero Alan Shearer is aiming to fire Newcastle all the way to the UEFA Cup Final this season. After his treble and a double from Patrick Kluivert polished off their Israeli opponents, Shearer said ",Sports,?
"The Mars Global Surveyor released the latest glyph image that appears to evoke the kinds of communication in rock formations that has become famous among Mars'' watchers on the internet. But there is a serious side to interpreting remote sensing data, and shadow is not always one''s ally...",Sci/Tech,?
"Cingular Wireless, the largest U.S. wireless phone company, said Wednesday it expects to report a profit and positive cash flow in 2005, one year earlier than planned, following its \$41 billion purchase of AT #38;T Wireless Services Inc.",Sci/Tech,____________.
"There was a great 35th birthday present for Ernie Els on Sunday. The South African won the World Match Play title for a record sixth time, beating Lee Westwood to earn a million pounds, the biggest prize in golf.",Sports,?
"Oil prices have continued their record-breaking run on Wednesday, busting through the \$47-mark amid concerns that demand will outstrip supply. ",Business,?
"Low initial shipment figures for Sony #39;s forthcoming PlayStation Portable are down to a decision to focus on manufacturing the profitable PlayStation 2 hardware, according to a spokesperson for the Japanese giant.",Sci/Tech,?
Heart of Midlothian Plc said head coach Craig Levein is holding talks to take over as manager at Leicester City in England after steering the Scottish soccer club to the group stage of Europe #39;s UEFA Cup this season.,Sports,?
"AFP - Pakistani authorities torched more than 22 tonnes of seized drugs, including heroin, hashish, opium and morphine, in southwestern Baluchistan province, officials and witnesses said.",World,?
"Dubai - An Islamist group has claimed that it hijacked two Russian planes that crashed this week, killing at least 89 people, and threatened more attacks, according to an Internet statement posted on Friday.",World,?
Why is science seemingly at war with President Bush?,Sci/Tech,Sci/Tech
"Hewlett-Packard plans to use inkjet printing to enter a range of new markets, such as television and computer displays, printed electronic circuits, and automotive fuel-injection systems.",Sci/Tech,?
"Olympic laurels. NBC swept the Nielsen ratings medals, with its first three nights of coverage in Athens taking the top three prime-time spots last week (Aug. 9-15) in viewers and advertiser-coveted young adults. The surge ...",Sports,?
"Ford Motor Co. has decided to stop work on a major procurement software system built around Oracle''s 11i E-Business Suite of apps and plans to move back toward its original custom-written, mainframe-based applications.",Sci/Tech,?
Jason Gillespie produced a superb spell of pace bowling to rout India for 104 but Anil Kumble grabbed a five-wicket haul to lead the fightback on the second day of the fourth and final test on Thursday.,Sports,?
Trying to authenticate documents or uncover forgeries is an increasingly technical pursuit.,Sci/Tech,Sci/Tech
"Since before vice presidential candidate John Edwards brought attention to the South''s vanished textile mills, ex-mill workers and historians have been working to save the mills'' legacy.",Sci/Tech,?
"MCI Inc. Thursday reported a loss of \$3.4 billion during its third quarter, reflecting its recent decision to write down the value of its telecommunications network.&lt;BR&gt;\&lt;FONT face=''verdana,MS Sans Serif,arial,helvetica'' size=''-2''\ color=''#666666''&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",Sci/Tech,?
"Chicago Bulls #39; Andres Nocioni, left, of Argentina, dribbles past Golden State Warriors #39; Calbert Cheaney in the first half in Oakland, Calif.",Sports,?
" DALLAS (Sports Network) - Freshman Adrian Peterson rushed  for a season-high 225 yards and Kejuan Jones scored the game''s  only touchdown, as second-ranked Oklahoma blanked No. 5 Texas,  12-0, in the Red River Shootout at the Cotton Bowl.",Sports,?
"It can #39;t be easy for former No. 1 Serena Williams, struggling to get back into tennis shape, and seeing countrywoman Lindsay Davenport battering 0-and-1 an opponent that the younger Williams sister barely edges 7-6(3), 7-5.",Sports,?
"Paramount Pictures, Universal Pictures and Warner Brothers have all thrown their weight behind high definition DVD, which was developed by Toshiba and NEC.",Sci/Tech,?
"With less than three weeks left in the Class AAA Ottawa Lynx''s season, Jack Cust is counting down the days until his two-year stay with the Baltimore Orioles organization ends.",Sports,?
The impact radio-frequency identification has throughout an entire supply chain is top of mind for a number of companies experimenting with the technology.,Sci/Tech,Sci/Tech
"Hong Kongs Hutchison Whampoa Ltd. (Hong Kong: 0013 - message board) could raise up to \$1.5 billion from an IPO of mobile and fixed-line assets in India, Hong Kong, Israel, and other markets before the end ",Business,?
"Mike Mussina pitches three-hit ball for eight innings and strikes out a season-high 11 as the Yankees blank Kansas City, 4-0, Tuesday night and boost the margin over second-place Boston to four games.",Sports,?
"The smiles should be wider than the Wasatch Mountains this week at The Y., as they call Brigham Young University. The Cougars are coming off a triumph of Biblical proportion over Notre Dame, in ",Sports,Sci/Tech
"RIYADH, 16 September 2004 - Suspected terrorists gunned down a Briton near a major supermarket in the eastern part of Riyadh yesterday.",World,?
"LAHORE: General Pervez Musharraf has said he will stay army chief and president until 2007, as the law now permits him to do so, the first time he has clearly stated his intention to keep both offices.",World,?
"S Airways #39; pilots union said tonight that it would resume talks with the struggling airline, which is urging its unions to grant \$800 million in cuts to save it from another bankruptcy filing.",Business,?
A British soldier killed after clashes with militia forces in the southern Iraqi city of Basra was today named as Lance Corporal Paul David Trevor Thomas. ,World,Sci/Tech
"AP - Plant geneticist Ted Hymowitz knew that finding an allergy-free soybean would take a painstaking search through thousands of varieties. So Hymowitz got a grant, fetched a hammer and pounded away until he proved he was right.",Sci/Tech,?
"Englewood, CO (Sports Network) - Veteran defensive tackle Luther Elliss of the Denver Broncos will miss the remainder of the season because of a herniated disk in his lower back.",Sports,?
"Tennis''s onetime ''It'' girl met up with the weary one of the present, and Mary Pierce, wiser and calmer at 29, prevailed over the 17-year-old Maria Sharapova.",Sports,?
Bundle of professional video editing applications includes new Motion special-effects software.,Sci/Tech,Sci/Tech. Reason: The text
"The Indianapolis Colts keep Peyton Manning''s favorite target for six more season as Marvin Harrison signs a six-year, \$66-million contract on Wednesday.",Sports,?
"The sixth-ranked Mountaineers (4-0) are at Virginia Tech at noon today and are poised, with a victory against the Hokies and given the unimposing Big East schedule, to be 11-0 heading into a BCS bowl.",Sports,?
"Brown-Forman Corp. , which sells products ranging from Jack Daniels whiskey to Lenox china, on Thursday posted a better-than-expected 67 percent jump in earnings as aggressive marketing boosted sales of premium spirits and new wines.",Business,?
"Reuters - India''s software exports are on track\to grow by 30 percent in the year to March 2005, despite\attempts in the key U.S. market to discourage outsourcing and\protect jobs, the industry''s head said on Monday.",Sci/Tech,?
"With the presidential election less than six weeks away, activists and security experts are ratcheting up concern over the use of touch-screen machines to cast votes.  &lt;FONT face=''verdana,MS Sans Serif,arial,helvetica'' size=''-2''\ color=''#666666''&gt;&lt;B&gt;-washingtonpost.com&lt;/B&gt;&lt;/FONT&gt;",Sci/Tech,?
"54.5 million Europeans surfed the Web over a broadband connection, a 60 percent increase from 34.1 million 12 months earlier. AMSTERDAM: More than half of Europe #39;s Internet surfers now have a high-speed broadband ",Sci/Tech,?
"The US Postal Service has awarded SAP a \$35 million contract to supply a new human-resources system. SAP has benefited from a series of big customer wins this year, showing strong revenue growth ",Sci/Tech,?
Major strategy shift aims to help consumer electronics giant compete with Apple Computer and other rivals.,Sci/Tech,?
"Gartner #39;s research indicates that US consumers have certain expectations as to what fair use really is.  quot;When we #39;ve surveyed teens and adults, we #39;ve found that at least 60 percent of both groups ",Sci/Tech,Sports
"washingtonpost.com - Verizon Wireless announced yesterday that it plans to buy airwave licenses in 23 markets from NextWave Telecom Inc. for  #36;3 billion in cash, giving the cellular phone giant the ability to carry more calls in some of the nation''s largest cities.",Sci/Tech,?
Online-payment service PayPal on Tuesday sought to reassure customers that outages that had plagued the service since Friday finally had been resolved.,Sci/Tech,?
"Israeli Prime Minister Ariel Sharon made a telephone call to Russian President Vladimir Putin on Sunday, promising Israeli cooperation with Russia to concentrate efforts to ",World,?
The Angels weren #39;t playing the same game as the Yankees this weekend. Not in the wide-angle sense of being a first-place team with the luxury of a comfortable lead.,Sports,?
More weaknesses appear in the Diebold electronic voting system that activists say could be used to rig the November election. The company says auditing procedures would catch any vote fraud. By Kim Zetter.,Sci/Tech,?
"SAN FRANCISCO - Intel Corporation recently disclosed key technical details of its upcoming wireless broadband chip for WiMAX products, which will enable long-distance, high-speed wireless Internet access for homes and businesses.",Sci/Tech,?
AP - The protective netting in place to protect fans from falling concrete at Wrigley Field must be replaced with a permanent solution if the Chicago Cubs want to play at the stadium next spring.,Sports,?
"Forbes.com - After earning a PH.D. in Sociology, Danny Bazil Riley started to work as the general manager at a commercial real estate firm at an annual base salary of  #36;70,000. Soon after, a financial planner stopped by his desk to drop off brochures about insurance benefits available through his employer. But, at 32, ''buying insurance was the furthest thing from my mind,'' says Riley.",Business,?
Korean chipmaker expects global sales will halve next year; sales growth could be in single digit. SEOUL (Reuters) - Growth in global semiconductor sales will probably halve next year and memory chip sales ,Business,?
"(Sports Network) - Jerome Williams will take the mound for the first time in two months tonight, as the playoff-hopeful San Francisco Giants conclude their three-game series with the San Diego Padres at Petco Park.",Sports,?
"The Steelers forces four turnovers, makes a key fourth-down stop and beats the hapless Miami Dolphins, 13-3, Sunday night.",Sports,?
"THE US space agency has given a green light for the resumption of space shuttle flights in May 2005, more than two years after seven astronauts died in the mid-air disintegration of space shuttle Columbia.",Sci/Tech,?
"The Sacramento Kings beat the Houston Rockets in a nail-biter pre-season game in Beijing on Sunday, 91-89, on a baseline jumpshot by reserve guard Bobby Jackson in the final seconds.",Sports,?
"Guatemala''s government agrees to pay millions of dollars to former paramilitaries, who some accuse of war crimes.",World,?
Charlton #39;s record of 49 goals for his country still remains intact despite playing his last international for England 34 years ago.,Sports,?
"After passing a physical on Tuesday, former All-Pro cornerback Deion Sanders ends his three-year retirement to join the Baltimore Ravens to win another Super Bowl.",Sports,?
"New Jersey Nets: Backup guard Lucious Harris, who played a big part in helping the Nets win two Eastern Division titles, was waived Wednesday.",Sports,?
"The combined worldwide market for desktops, servers and packaged software running on Linux is forecast to grow at a 2003-2008 compound annual growth rate of 25.9 percent worldwide, reaching \$35.7 billion by 2008.",Sci/Tech,?
 TORONTO (Reuters) - National Hockey League teams appeared  united in their determination to solve the league''s economic  problems as the NHL''s lockout of players became official on  Thursday.,Sports,?
"The National Hockey League stumbles into a new era tonight when the clock strikes 12. Away go the sticks and pucks, and out come the sticks and stones.",Sports,?
The two primary architects of Congress''s last major tax reform say President Bush has failed to lay the groundwork for his ambitious tax agenda and will have to invest a vast amount of political capital to succeed in simplifying the code.,Business,?
The Americans won a couple of better-ball matches and halved another before losing to the most unheralded European team in the final match Saturday morning.,Sports,?
"The Tampa Bay Devil Rays set a franchise record with their 70th victory, beating the Detroit Tigers 7-4 Sunday behind Matt Diaz and John Halama.",Sports,?
"Austin, TX (Sports Network) - Cedric Benson rushed for 140 yards and five touchdowns, as the sixth-ranked Texas Longhorns rallied from a 28-point deficit to erupt for a 56-35 victory over 19th-ranked Oklahoma State.",Sports,?
"A new study argues that intelligent alien life, should it exist, is more likely to communicate with Earth by sending artifacts, rather than radio waves.",Sci/Tech,Sci/Tech
ATHENS -- Vicente Escobedo learned a hard lesson yesterday at Peristeri Boxing Hall. He learned you have to be ready when your moment arrives or you will chase your dream all night without ever reaching it.,Sports,?
"Hewlett-Packard is getting rid of one of its high-profile utility computing projects, although much of the technology will live on in other initiatives.",Sci/Tech,?
"Former Fresno State standout Nick Watney recovered from a double-bogey on the seventh hole to shoot 1 under and tie for the third-round lead Saturday in the Nationwide Tour Championship at the Robert Trent Jones Golf Trail in Prattville, Ala.",Sports,?
Statisticians release an analysis debunking a previous Berkeley study that said President Bush received more votes than he should have in Florida counties that used touch-screen voting machines. By Kim Zetter.,Sci/Tech,?
"The Miami Hurricanes and Florida State Seminoles tumbled in the Associated Press poll released yesterday, falling out of the Top 10 after being upset in road games.",Sports,?
"AP - A sick man among the sick, Pope John Paul II struggled through Sunday Mass at a French shrine that draws desperate people seeking miracle cures. The 84-year-old pontiff gasped, trembled and asked aides for help during the 2 1/2 hour service in sizzling heat.",World,?
Vanguard Group Inc. voted in favor of a shareholder proposal demanding that Intel Corp. expense stock options. Putnam Funds and Fidelity Investments voted to dump Walt Disney Co. Chairman Michael D. Eisner. Vanguard voted to keep him.,Business,?
"El Hadji Diouf has always enjoyed courting controversy. Be it spitting, diving or being a general nuisance to all and sundry the Senegal international has a penchant for getting involved in the more unsavoury side of the game.",Sports,?
"SYDNEY: Hockey Australia (HA) defended their decision to withdraw the Olympic champions out of the Champions Trophy tournament in Pakistan in December, saying security concerns had left it no choice.",Sports,?
"The NFL champion New England Patriots escape with a season-opening victory, keeping their winning streak alive and again frustrating Peyton Manning.",Sports,?
Residents stocked up to prepare for a storm that has already swamped communities in the Caribbean and reportedly killed dozens.,World,Sci/Tech
"Both AMD and Intel are preparing to unveil new, ultra high-end processor refreshes later this month that will push the 3.5 GHz mark.",Sci/Tech,Sci/Tech
"A closely watched measure of future economic activity fell in August for a third consecutive month, reflecting an uncertain climate for both businesses and consumers.",Business,?
"Williams injured the knee in practice Friday, and an MRI revealed that he had a tear to the lateral meniscus. A timetable for Williams #39; return will not be determined until after he has the surgery to repair the damaged cartilage.",Sports,?
"Just as Ali overshadowed two greats in Joe Frazier and George Foreman, Mike Tyson did the same to Evander Holyfield and Lennox Lewis.",Sports,?
" NEW YORK (Reuters) - Investors will watch for oil news from  Russia and Iraq next week, but skepticism that crude prices can  stay sky-high is growing and a break in the energy market would  fuel a rally in U.S. stock markets.",Business,?
"For 3 quarters Wednesday night, the Knicks barely guarded anyone and after tightening that screw, they couldn #39;t make a shot with the game in the balance.",Sports,?
"East Rutherford, NJ (Sports Network) - Retired NBA center and seven-time All- Star Alonzo Mourning is going to give his playing career one more shot.",Sports,?
" TOKYO (Reuters) - North Korea is cracking down on the use  of mobile phones in border areas in a bid to stop smuggling and  ''spy activities,'' Japan''s Kyodo news agency said on Monday.",Sci/Tech,?
Record-setting quarterback Ralph Barone and women''s hockey standout and current coach Laura Schuler head the list of seven inductees into the Northeastern Hall of Fame.,Sports,?
Verizon SuperPages.com said Friday it has teamed up with eBay and Shopping.com for the rollout of new shopping tools on its online Yellow Pages site.,Business,?
"AP - Satellites and telephone wires bring the battle for the White House to an Internet cafe 7,200 miles away in Addis Ababa, capital of Ethiopia, where Girma Hagos goes for his daily dose of U.S. election news.",Sci/Tech,?
"Federal Express raised its earnings forecast, citing strong demand for its international express, ground and less-than-truckload services.",Business,Sci/Tech
"AP - Cambodia moved closer to joining the World Trade Organization on Monday when its Senate approved its entry, a move the government hopes will help protect its billion-dollar garment industry.",World,?
"SOUTHLAKE, Texas (Ticker) -- The battle for the final playoff spot in the Western Conference comes down to 90 minutes of action as the Dallas Burn host the San Jose Earthquakes on Saturday night.",Sports,?
"PUNTA GORDA, Fla. (Reuters) - Rita Weston survived Hurricane Charley huddled under a mattress with her husband and mother in a mobile home she bought 35 years ago. But before the storm passed, the home was reduced to scrap wood and metal. ",Business,__________
" WAKO, Japan (Reuters) - Honda Motor Co.''s humanoid robot  has been around: he''s rung the famed bell at the New York Stock  Exchange, met Spain''s king, and even traveled with Japan''s  prime minister to Prague as a goodwill ambassador.",Sci/Tech,?
The United States women #39;s soccer team needed only a tie yesterday and that #39;s all it got -- settling for a draw against a team it always had beaten. ,Sports,?
"AP - Minnesota will play in the Music City Bowl on Dec. 31, the Golden Gophers'' third straight postseason appearance.",Sports,?
The Irish duo of Paul McGinley and Padraig Harrington shot a 12-under 60 Thursday to share the lead with Austria''s Martin Wiegele and Markus Brier after the first round of the team World Cup.,Sports,?
"For eight minutes, 56,000 Greek fans protested the absence of their disgraced champion sprinter and hurled their resentment at three United States sprinters when their names ",Sports,?
"AP - The Tight Lies Tour is one of several regional circuits for players with aspirations of making the big leagues. One of its alumni is Ryan Palmer, who held off Vijay Singh last month at Disney for his first PGA Tour victory.",Sports,?
A man has eaten his first solid meal in nine years after his face was rebuilt using a pioneering jaw-bone graft.,World,Sci/Tech
"One of the toughest problems in maths may have been solved by the Russian scientist Dr Grigori Perelman, of the Steklov Institute of Mathematics.",Sci/Tech,Sci/Tech
"LONDON, Sep 17 (IranMania) - Iran #39;s powerful former president Akbar Hashemi Rafsanjani warned Friday that the International Atomic Energy Agencymay have to  quot;beg quot; for Tehran #39;s cooperation if it bows to US pressure.",World,Sci/Tech
"Saturdays two games in Serie A saw Juventus survive a late scare to call a halt to newly-promoted Messina #39;s unbeaten run, winning 2-1, while Vincenzo Montella underlined his excellent current form with a superb goal for Roma in a storm-interrupted 2-0 ",Sports,?
Solicitors acting for Kieren Fallon said last night they expect the six-times champion jockey to be cleared of any allegations of race-fixing following his arrest yesterday.,Sports,?
"Well, we started the project soon after Morrowind, and our team was split into two groups -- one working on technology for Oblivion, and one working on expansion packs.",Sci/Tech,?
"&lt;strong&gt;Letters&lt;/strong&gt; Oh, and don''t be mean to spamvertised sites",Sci/Tech,Letters
AP - Lawyers for baseball''s players'' association and owners resumed talks Tuesday aimed at a new agreement to toughen rules on steroid testing.,Sports,?
"Reuters - European shares sagged on Tuesday as\broker downgrades hit mobile phone operator Vodafone  and two\of its peers, but UK clothing retailer Next shone on news of\strong summer sales.",Sci/Tech,?
"AP - Peyton Manning broke one of Dan Marino''s records, took a big step toward another and didn''t even have to play the whole game to do it. Manning threw for six touchdowns in less than three quarters and raised his season total to 41 scoring passes to lead the Indianapolis Colts past the Detroit Lions 41-9 Thursday.",Sports,?
Jenson Button will not know which Formula One team he will race for next season until next month after a hearing on the dispute was adjourned.,Sports,?
"Picking up where he left off in Australia, Bruno Junqueira turned in a strong performance when he needed it most needed to set the provisional pole time for the final race of the Champ Car World Series season - securing a front row start for the race ",Sports,?
"AP - Reliever Arthur Rhodes was traded for the second time in two weeks Saturday, sent from the Pittsburgh Pirates to the Cleveland Indians for outfielder Matt Lawton in the first trade of the winter meetings, a baseball official told The Associated Press.",Sports,?
"The entertainment industry is pushing Congress to approve a bill that could send thousands of Internet music and movie downloaders to jail, but the legislation faces opposition from groups that say it would unfairly punish consumers.",Sci/Tech,?
The Columbus Crew extended their unbeaten streak to an MLS record 14 games in a season with a 1-0 win over visiting D.C. United last night. First-place Columbus (11-5-10) clinched at least a second-place finish in the Eastern Conference and maintained its four-point lead over the MetroStars.,Sports,?
"Microsoft is expected to enter the online song store market this week, which should put the software giant head-to-head with Apple Computer in the music business at last.",Sci/Tech,?
KATHMANDU (Reuters) - Nepal #39;s embattled government has offered to meet a demand by Maoist rebels to end their blockade of the capital after the guerrillas set off two bombs in and around Kathmandu. ,World,?
"DONATING: Summer Ramson,3, gets a hand from her grandmother, Barbara Daliposon, left, and Salvation Army volunteer Donna Clark as she donates money Friday at an Albertsons store on Plumb Lane in Reno.",Business,?
The US Federal Trade Commission last week sued an outfit that it says is using spyware to bombard computer users with pop-up ads in order to promote anti-spyware products called Spy Wiper or Spy Deleter.,Sci/Tech,?
"Among the online worlds hottest commodities, nothing sizzles quite like Firefox, the new Web browser by the California-based Mozilla Foundation thats causing sleeplessness in and around Seattle, Microsoft Corps home turf.",Sci/Tech,?
"SEOUL, South Korea - A huge mushroom cloud that reportedly billowed up from North Korea was not caused by a nuclear explosion, South Korean and U.S. officials said Sunday, but they said the cause was a mystery...",World,?
"ROME: Cesare Prandelli has stepped down as coach of Italian top flight side AS Roma, according to reports here yesterday which also said that former Germany coach Rudi Voller is ready to step in.",Sports,?
"Reuters - Algeria''s largest Islamic rebel group\with ties to al Qaeda said it has appointed a new chief, known\as an explosives expert, as it tries to regroup following the\loss of key leaders in recent gun battles with authorities.",World,?
Takuma Sato will return with BAR-Honda in 2005. The team confirmed the Japanese driver #39;s return on Tuesday ahead of this weekend #39;s Japanese Grand Prix.,Sports,?
AP - President Bush made an unexpected visit to the Russian Embassy on Sunday where he signed a book of condolences for victims of the school hostage seizure and expressed outrage at the actions of ''evil terrorists.'',World,?
"Assets of Russia #39;s beleaguered Yukos oil company should fetch at least \$15 billion, a senior official said Monday, as the company #39;s main production unit is evaluated for sale to offset a crushing back-tax bill.",Business,?
"The world #39;s first private spaceship has blasted into the final frontier for the second time in five days, snatching the nearly 14-million dollar prize and founding a new era of space tourism.",Sci/Tech,?
"The Microsoft Corp. has decided to advance the timetable on its much-anticipated overhaul of Windows, the Financial Times reported Saturday.",Sci/Tech,Sci/Tech
"Open source can immediately prompt the words  #39;law suit #39; in some peoples #39; minds, but Black Duck have introduced a software platform that helps developers catch and resolve potential intellectual property disputes.",Sci/Tech,?
"They spent the summer marveling over their lineup changes and their improvement, the big-name veterans they signed and the strategic concepts they imported from the champion New England Patriots.",Sports,Sci/Tech
The Food and Drug Administration says a rocket fuel component contaminates nearly 94 percent of the milk and lettuce samples surveyed. The compound is suspected of having nasty effects in humans. By Amit Asaravala.,Sci/Tech,?
"Reuters - U.N. Secretary-General Kofi\Annan on Thursday threw his weight behind a U.S.-drafted\resolution on Sudan''s Darfur region, saying the Security\Council should adopt it immediately to stop atrocities.",World,?
 DUBAI (Reuters) - A senior U.S. official appointed to a  controversial multi-million dollar project to promote democracy  in Arab countries insists he will not meddle in the politics of  the region.,World,?
"No Pistons players were charged for the Nov. 19 brawl the brother of Detroit''s Ben Wallace, was charged for throwing punches at the Pacers'' Fred Jones.",Sports,?
"FONTANA, CA.California native Casey Mears was glad to be home. So glad in fact, he put his No. 41 Dodge on the Busch Series pole position for Saturday #39;s Target House 300 run on the two-mile California Speedway.",Sports,?
" BEIRUT, Lebanon (Reuters) - A top aide to Iraq''s rebel  Shi''ite leader Moqtada al-Sadr called on the Mehdi Army militia  Monday to cease fire across Iraq and said Sadr was preparing to  announce plans for a major political program.",World,?
" ATHENS (Reuters) - Argentina beat Italy 84-69 to win the  men''s Olympic basketball gold Saturday, the country''s first  medal in the sport.",Sports,?
Tackles Plymouth-Banjul rally in 20 Citroen,Sci/Tech,Sci/Tech.
"Reuters - Villagers returning to their\homes in Sudan''s Darfur region are living in fear of the Arab\militiamen who initially drove them away, the United Nations\said in a report received by Reuters Monday.",World,Sci/Tech
SPACE.com - A fresh space station crew and one visiting cosmonaut are on\their way to the International Space Station (ISS) after their Soyuz rocket\pierced the skies above Kazakhstan during a flawless launch today.,Sci/Tech,?
"There is symbolism in the matchup: two Big East teams, each moving into a new neighborhood, opening up their conference schedule.",Sports,?
"Kobe Bryant would love to have Karl Malone back with the Los Angeles Lakers, and believes comments he made in a recent radio interview were misunderstood.",Sports,Sci/Tech
"BRUSSELS, Belgium - An international conference opened Wednesday amid warnings that companies, governments and individuals are increasingly vulnerable to Internet attacks by terrorists, hackers and others that rob them of privacy, money, and secrets.",Sci/Tech,?
The Carter Center and the Organization of American States said an audit of returns from Sunday #39;s recall vote won by President Hugo Chavez found no evidence of irregularities.,Business,?
"Besides unleashing Solaris 10, Sun Microsystems on Monday plans to turn the spotlight on new storage hardware and software offerings as part of its quarterly product launch.",Sci/Tech,?
"LONDON -- Apple Computer #39;s three-month-old European iTunes service came under attack Wednesday from Britain #39;s Consumers #39; Association, which asked the Office of Fair Trading, a business watchdog, to investigate why the service #39;s prices are higher than ",Sci/Tech,?
"STOCKHOLM (AFP) - Andre Agassi was set to intensify his chase for a place in next month #39;s eight-man Masters Cup, with a Tuesday morning arrival in Sweden to compete as top seed at the 632,750-euro Stockholm Open.",Sports,?
"WASHINGTON -- Yaser Esam Hamdi, the US citizen and ''''enemy combatant quot; whose imprisonment without charges by the Bush administration for nearly three years led to a historic Supreme Court decision this summer, will be freed under an agreement with the Justice Department.",World,?
"Olympic Stadium has always had the lighting of a morgue. Stark and blindingly white, you could roll out a gurney and perform an autopsy at home plate - which is what #39;s now in order, given there #39;s been a needless death at The Big O.",Sports,?
"Moscow, Nov 26 - Nathalie Dechy picked up where Tatiana Golovin left off on Wednesday, defeating Maria Sanchez Lorenzo 6-2, 6-4 to give France a confidence-boosting 2-0 lead in their Fed Cup semi-final against Spain.",Sports,?
"Ah, the life of Steve Spurrier. From all indications, he #39;s headed to the University of South Carolina, which will allow him to pursue victories and birdies, not necessarily in that order.",Sports,?
" GRAND JUNCTION, Colo. (Sports Network) - NBC Sports  chairman Dick Ebersol and his son Charlie were released from  the hospital Monday, a week after surviving a charter plane  crash that killed three people, including Ebersol''s youngest  son.",Sports,?
NEW YORK - Investors will be looking ahead to the Federal Reserve #39;s meeting and third-quarter earnings forecasts in Wall Street #39;s short trading week after the Labor Day holiday.,Business,?
